,level_0,index,id,state_name,district_name,crop_year,season,crop,area,production,production_cc
216,216,18545,6244abc815052cfb22ef46ae,Kerala,KASARAGOD,2013,Whole Year,Horse-gram,3.0,NA,NA
217,217,18548,6244abc815052cfb22ef46b1,Kerala,KASARAGOD,2013,Whole Year,Moong(Green Gram),5.0,NA,NA
218,218,18549,6244abc815052cfb22ef46b2,Kerala,KASARAGOD,2013,Whole Year,Pump Kin,21.0,NA,NA
219,219,18550,6244abc815052cfb22ef46b3,Kerala,KASARAGOD,2013,Whole Year,Sesamum,1.0,NA,NA
220,220,18551,6244abc815052cfb22ef46b4,Kerala,KASARAGOD,2013,Whole Year,Sugarcane,1.0,30.47,30.47
221,221,18562,6244abc815052cfb22ef46bf,Kerala,KOLLAM,2013,Whole Year,Blackgram,1.0,NA,NA
222,222,18565,6244abc815052cfb22ef46c2,Kerala,KOLLAM,2013,Whole Year,Cowpea(Lobia),56.0,NA,NA
223,223,18569,6244abc815052cfb22ef46c6,Kerala,KOLLAM,2013,Whole Year,Moong(Green Gram),37.0,NA,NA
224,224,18570,6244abc815052cfb22ef46c7,Kerala,KOLLAM,2013,Whole Year,Pump Kin,47.0,NA,NA
225,225,18572,6244abc815052cfb22ef46c9,Kerala,KOLLAM,2013,Whole Year,Sugarcane,5.0,40.0,40.0
226,226,18582,6244abc815052cfb22ef46d3,Kerala,KOTTAYAM,2013,Whole Year,Blackgram,2.0,NA,NA
227,227,18586,6244abc815052cfb22ef46d7,Kerala,KOTTAYAM,2013,Whole Year,Cowpea(Lobia),13.0,NA,NA
228,228,18590,6244abc815052cfb22ef46db,Kerala,KOTTAYAM,2013,Whole Year,Pump Kin,45.0,NA,NA
229,229,18604,6244abc815052cfb22ef46e9,Kerala,KOZHIKODE,2013,Whole Year,Cowpea(Lobia),3.0,NA,NA
230,230,18608,6244abc815052cfb22ef46ed,Kerala,KOZHIKODE,2013,Whole Year,Moong(Green Gram),1.0,NA,NA
231,231,18609,6244abc815052cfb22ef46ee,Kerala,KOZHIKODE,2013,Whole Year,Pump Kin,28.0,NA,NA
232,232,18619,6244abc815052cfb22ef46f8,Kerala,MALAPPURAM,2013,Whole Year,Blackgram,2.0,NA,NA
233,233,18623,6244abc815052cfb22ef46fc,Kerala,MALAPPURAM,2013,Whole Year,Cowpea(Lobia),37.0,NA,NA
234,234,18627,6244abc815052cfb22ef4700,Kerala,MALAPPURAM,2013,Whole Year,Moong(Green Gram),3.0,NA,NA
235,235,18628,6244abc815052cfb22ef4701,Kerala,MALAPPURAM,2013,Whole Year,Pump Kin,293.0,NA,NA
236,236,18640,6244abc815052cfb22ef470d,Kerala,PALAKKAD,2013,Whole Year,Blackgram,113.0,NA,NA
237,237,18644,6244abc815052cfb22ef4711,Kerala,PALAKKAD,2013,Whole Year,Cowpea(Lobia),196.0,NA,NA
238,238,18648,6244abc815052cfb22ef4715,Kerala,PALAKKAD,2013,Whole Year,Horse-gram,63.0,NA,NA
239,239,18652,6244abc815052cfb22ef4719,Kerala,PALAKKAD,2013,Whole Year,Moong(Green Gram),3.0,NA,NA
240,240,18653,6244abc815052cfb22ef471a,Kerala,PALAKKAD,2013,Whole Year,Onion,97.0,NA,NA
241,241,18654,6244abc815052cfb22ef471b,Kerala,PALAKKAD,2013,Whole Year,Pump Kin,327.0,NA,NA
242,242,18672,6244abc815052cfb22ef472d,Kerala,PATHANAMTHITTA,2013,Whole Year,Cowpea(Lobia),14.0,NA,NA
243,243,18676,6244abc815052cfb22ef4731,Kerala,PATHANAMTHITTA,2013,Whole Year,Pump Kin,38.0,NA,NA
244,244,18687,6244abc815052cfb22ef473c,Kerala,THIRUVANANTHAPURAM,2013,Whole Year,Blackgram,2.0,NA,NA
245,245,18690,6244abc815052cfb22ef473f,Kerala,THIRUVANANTHAPURAM,2013,Whole Year,Cowpea(Lobia),40.0,NA,NA
246,246,18694,6244abc815052cfb22ef4743,Kerala,THIRUVANANTHAPURAM,2013,Whole Year,Moong(Green Gram),19.0,NA,NA
247,247,18695,6244abc815052cfb22ef4744,Kerala,THIRUVANANTHAPURAM,2013,Whole Year,Pump Kin,11.0,NA,NA
248,248,18705,6244abc815052cfb22ef474e,Kerala,THRISSUR,2013,Whole Year,Blackgram,2.0,NA,NA
249,249,18711,6244abc815052cfb22ef4754,Kerala,THRISSUR,2013,Whole Year,Pump Kin,70.0,NA,NA
250,250,18726,6244abc815052cfb22ef4763,Kerala,WAYANAD,2013,Whole Year,Cowpea(Lobia),1.0,NA,NA
251,251,18731,6244abc815052cfb22ef4768,Kerala,WAYANAD,2013,Whole Year,Pump Kin,154.0,NA,NA
252,252,18732,6244abc815052cfb22ef4769,Kerala,WAYANAD,2013,Whole Year,Sugarcane,1.0,23.8,23.8
253,253,18818,6244abc815052cfb22ef47bf,Madhya Pradesh,ANUPPUR,2013,Whole Year,Banana,1.0,32.5,32.5
254,254,18906,6244abc815052cfb22ef4817,Madhya Pradesh,BARWANI,2013,Kharif,Other Kharif pulses,1446.0,NA,NA
255,255,18965,6244abc815052cfb22ef4852,Madhya Pradesh,BHIND,2013,Kharif,Other Kharif pulses,36.0,NA,NA
256,256,18973,6244abc815052cfb22ef485a,Madhya Pradesh,BHIND,2013,Rabi,Other  Rabi pulses,12.0,NA,NA
257,257,19017,6244abc815052cfb22ef4886,Madhya Pradesh,BURHANPUR,2013,Kharif,Other Kharif pulses,99.0,NA,NA
258,258,19038,6244abc815052cfb22ef489b,Madhya Pradesh,BURHANPUR,2013,Whole Year,Sunflower,1.0,2.0,2.0
259,259,19064,6244abc815052cfb22ef48b5,Madhya Pradesh,CHHATARPUR,2013,Whole Year,Banana,1.0,27.0,27.0
260,260,19154,6244abc815052cfb22ef490f,Madhya Pradesh,DATIA,2013,Kharif,Sannhamp,275.0,12.25,12.25
261,261,19212,6244abc815052cfb22ef4949,Madhya Pradesh,DHAR,2013,Kharif,Small millets,20.0,13.25,13.25
262,262,19223,6244abc815052cfb22ef4954,Madhya Pradesh,DHAR,2013,Rabi,Urad,1.0,NA,NA
263,263,19296,6244abc815052cfb22ef499d,Madhya Pradesh,GWALIOR,2013,Kharif,Other Kharif pulses,5.0,NA,NA
264,264,19402,6244abc815052cfb22ef4a07,Madhya Pradesh,INDORE,2013,Whole Year,Sesamum,1.0,NA,NA
265,265,19428,6244abc815052cfb22ef4a21,Madhya Pradesh,JABALPUR,2013,Whole Year,Banana,7.0,NA,NA
266,266,19552,6244abc815052cfb22ef4a9d,Madhya Pradesh,KHARGONE,2013,Kharif,Other Kharif pulses,223.0,NA,NA
267,267,19619,6244abc815052cfb22ef4ae0,Madhya Pradesh,MANDSAUR,2013,Kharif,Other Kharif pulses,365.0,NA,NA
268,268,19641,6244abc815052cfb22ef4af6,Madhya Pradesh,MORENA,2013,Kharif,Jute,1054.0,NA,NA
269,269,19704,6244abc815052cfb22ef4b35,Madhya Pradesh,NEEMUCH,2013,Kharif,Other Kharif pulses,30.0,NA,NA
270,270,19818,6244abc815052cfb22ef4ba7,Madhya Pradesh,RATLAM,2013,Kharif,Other Kharif pulses,147.0,NA,NA
271,271,19829,6244abc815052cfb22ef4bb2,Madhya Pradesh,RATLAM,2013,Rabi,Other  Rabi pulses,1.0,NA,NA
272,272,19866,6244abc815052cfb22ef4bd7,Madhya Pradesh,REWA,2013,Whole Year,Banana,1.0,22.5,22.5
273,273,19888,6244abc815052cfb22ef4bed,Madhya Pradesh,SAGAR,2013,Kharif,Ragi,1.0,4.0,4.0
274,274,19978,6244abc815052cfb22ef4c47,Madhya Pradesh,SEONI,2013,Kharif,Horse-gram,1.0,2.0,2.0
275,275,20000,6244abc815052cfb22ef4c5d,Madhya Pradesh,SEONI,2013,Whole Year,Banana,3.0,49.5,49.5
276,276,20013,6244abc815052cfb22ef4c6a,Madhya Pradesh,SHAHDOL,2013,Kharif,Bajra,1.0,61.0,61.0
277,277,20037,6244abc815052cfb22ef4c82,Madhya Pradesh,SHAHDOL,2013,Whole Year,Banana,2.0,43.33,43.33
278,278,20103,6244abc815052cfb22ef4cc4,Madhya Pradesh,SHIVPURI,2013,Kharif,Other Kharif pulses,351.0,NA,NA
279,279,20113,6244abc815052cfb22ef4cce,Madhya Pradesh,SHIVPURI,2013,Rabi,Other  Rabi pulses,108.0,NA,NA
280,280,20263,6244abc815052cfb22ef4d64,Madhya Pradesh,UMARIA,2013,Rabi,Moong(Green Gram),2.0,1.0,1.0
281,281,20293,6244abc815052cfb22ef4d82,Madhya Pradesh,VIDISHA,2013,Rabi,Other  Rabi pulses,890.0,NA,NA
282,282,20326,6244abc815052cfb22ef4da3,Maharashtra,AHMEDNAGAR,2013,Rabi,Sunflower,100.0,663.17,663.17
283,283,20343,6244abc815052cfb22ef4db4,Maharashtra,AKOLA,2013,Rabi,Sunflower,100.0,986.67,986.67
284,284,20354,6244abc815052cfb22ef4dbf,Maharashtra,AMRAVATI,2013,Kharif,Sesamum,200.0,150.17,150.17
285,285,20361,6244abc815052cfb22ef4dc6,Maharashtra,AMRAVATI,2013,Rabi,Sunflower,100.0,4114.17,4114.17
286,286,20373,6244abc815052cfb22ef4dd2,Maharashtra,AURANGABAD,2013,Kharif,Niger seed,100.0,39.0,39.0
287,287,20405,6244abc815052cfb22ef4df2,Maharashtra,BEED,2013,Rabi,Other  Rabi pulses,100.0,400.0,400.0
288,288,20440,6244abc815052cfb22ef4e15,Maharashtra,BULDHANA,2013,Rabi,Other  Rabi pulses,100.0,NA,NA
289,289,20486,6244abc815052cfb22ef4e43,Maharashtra,GADCHIROLI,2013,Kharif,Sesamum,200.0,200.33,200.33
290,290,20492,6244abc815052cfb22ef4e49,Maharashtra,GADCHIROLI,2013,Rabi,Sesamum,100.0,284.17,284.17
291,291,20498,6244abc815052cfb22ef4e4f,Maharashtra,GONDIA,2013,Kharif,Other Kharif pulses,100.0,70.0,70.0
292,292,20501,6244abc815052cfb22ef4e52,Maharashtra,GONDIA,2013,Kharif,Urad,100.0,71.83,71.83
293,293,20553,6244abc815052cfb22ef4e86,Maharashtra,JALNA,2013,Kharif,Niger seed,100.0,68.0,68.0
294,294,20562,6244abc815052cfb22ef4e8f,Maharashtra,JALNA,2013,Rabi,Other  Rabi pulses,100.0,NA,NA
295,295,20625,6244abc815052cfb22ef4ece,Maharashtra,NAGPUR,2013,Kharif,Sesamum,100.0,41.83,41.83
296,296,20632,6244abc815052cfb22ef4ed5,Maharashtra,NAGPUR,2013,Rabi,Sesamum,100.0,29.5,29.5
297,297,20671,6244abc815052cfb22ef4efc,Maharashtra,NANDURBAR,2013,Kharif,Sesamum,100.0,125.5,125.5
298,298,20694,6244abc815052cfb22ef4f13,Maharashtra,NASHIK,2013,Kharif,Sesamum,100.0,68.2,68.2
299,299,20702,6244abc815052cfb22ef4f1b,Maharashtra,NASHIK,2013,Rabi,Safflower,100.0,50.5,1.0
300,300,20777,6244abc815052cfb22ef4f66,Maharashtra,PUNE,2013,Rabi,Safflower,600.0,583.14,630.33
301,301,20778,6244abc815052cfb22ef4f67,Maharashtra,PUNE,2013,Rabi,Sesamum,100.0,66.4,66.4
302,302,20779,6244abc815052cfb22ef4f68,Maharashtra,PUNE,2013,Rabi,Sunflower,200.0,516.43,569.17
303,303,20806,6244abc815052cfb22ef4f83,Maharashtra,SANGLI,2013,Kharif,Niger seed,100.0,70.4,70.4
304,304,20815,6244abc815052cfb22ef4f8c,Maharashtra,SANGLI,2013,Rabi,Other  Rabi pulses,100.0,100.0,100.0
305,305,20834,6244abc815052cfb22ef4f9f,Maharashtra,SATARA,2013,Kharif,Sesamum,100.0,50.2,50.2
306,306,20849,6244abc815052cfb22ef4fae,Maharashtra,SINDHUDURG,2013,Kharif,Niger seed,100.0,50.67,50.67
307,307,20853,6244abc815052cfb22ef4fb2,Maharashtra,SINDHUDURG,2013,Kharif,Sesamum,100.0,54.2,54.2
308,308,20866,6244abc815052cfb22ef4fbf,Maharashtra,SOLAPUR,2013,Kharif,Niger seed,100.0,20.0,20.0
309,309,20930,6244abc815052cfb22ef4fff,Maharashtra,YAVATMAL,2013,Kharif,Rice,100.0,128.8,128.8
310,310,22200,6244abc815052cfb22ef54f5,Punjab,GURDASPUR,2013,Kharif,Sesamum,1000.0,350.0,350.0
311,311,22260,6244abc815052cfb22ef5531,Punjab,MUKTSAR,2013,Kharif,Sesamum,1000.0,300.0,300.0
312,312,22288,6244abc815052cfb22ef554d,Punjab,RUPNAGAR,2013,Kharif,Sesamum,1000.0,100.0,100.0
313,313,22359,6244abc815052cfb22ef5594,Tamil Nadu,ARIYALUR,2013,Kharif,Horse-gram,1.0,NA,NA
314,314,22484,6244abc815052cfb22ef5611,Tamil Nadu,DHARMAPURI,2013,Rabi,Rapeseed &Mustard,2.0,NA,NA
315,315,22490,6244abc815052cfb22ef5617,Tamil Nadu,DHARMAPURI,2013,Whole Year,Cardamom,4.0,NA,NA
316,316,22491,6244abc815052cfb22ef5618,Tamil Nadu,DHARMAPURI,2013,Whole Year,Cashewnut,1.0,2.5,2.5
317,317,22573,6244abc815052cfb22ef566a,Tamil Nadu,ERODE,2013,Whole Year,Cardamom,1.0,1.0,1.0
318,318,22588,6244abc815052cfb22ef5679,Tamil Nadu,KANCHIPURAM,2013,Kharif,Horse-gram,1.0,5.0,5.0
319,319,22665,6244abc815052cfb22ef56c6,Tamil Nadu,KARUR,2013,Whole Year,Tobacco,1.0,1.0,1.0
320,320,22757,6244abc815052cfb22ef5722,Tamil Nadu,NAGAPATTINAM,2013,Whole Year,Small millets,1.0,NA,NA
321,321,22806,6244abc815052cfb22ef5753,Tamil Nadu,PERAMBALUR,2013,Kharif,Horse-gram,4.0,2.0,2.0
322,322,22823,6244abc815052cfb22ef5764,Tamil Nadu,PERAMBALUR,2013,Rabi,Rapeseed &Mustard,1.0,NA,NA
323,323,22829,6244abc815052cfb22ef576a,Tamil Nadu,PERAMBALUR,2013,Whole Year,Cashewnut,1.0,4733.25,4733.25
324,324,22962,6244abc815052cfb22ef57ef,Tamil Nadu,SIVAGANGA,2013,Whole Year,Coriander,1.0,3.33,3.33
325,325,22992,6244abc815052cfb22ef580d,Tamil Nadu,THANJAVUR,2013,Whole Year,Coriander,1.0,NA,NA
326,326,23129,6244abc815052cfb22ef5896,Tamil Nadu,TIRUCHIRAPPALLI,2013,Whole Year,Black pepper,1.0,NA,NA
327,327,23204,6244abc815052cfb22ef58e1,Tamil Nadu,TIRUPPUR,2013,Whole Year,Black pepper,1.0,NA,NA
328,328,23243,6244abc815052cfb22ef5908,Tamil Nadu,TIRUVANNAMALAI,2013,Whole Year,Cashewnut,1.0,4.5,4.5
329,329,23256,6244abc815052cfb22ef5915,Tamil Nadu,TUTICORIN,2013,Kharif,Maize,26.0,30749.33,30749.33
330,330,23310,6244abc815052cfb22ef594b,Tamil Nadu,VELLORE,2013,Whole Year,Cardamom,7.0,NA,NA
331,331,24695,6244abc815052cfb22ef5eb4,Uttar Pradesh,FIROZABAD,2013,Rabi,Linseed,1.0,NA,NA
332,332,25699,6244abc815052cfb22ef62a0,Uttar Pradesh,SAHARANPUR,2013,Kharif,Cotton(lint),2.0,3.83,4.2
333,333,25825,6244abc815052cfb22ef631e,Uttar Pradesh,SHAHJAHANPUR,2013,Rabi,Linseed,1.0,36.25,36.25
334,334,25923,6244abc815052cfb22ef6380,Uttar Pradesh,SITAPUR,2013,Kharif,Sannhamp,1.0,3.0,3.0
335,335,26061,6244abc815052cfb22ef640a,Uttar Pradesh,VARANASI,2013,Rabi,Linseed,1.0,2.33,2.6
336,336,26342,6244abc815052cfb22ef6523,Uttarakhand,UDAM SINGH NAGAR,2013,Kharif,Moth,1.0,NA,NA
337,337,26940,6244abc815052cfb22ef6779,Andhra Pradesh,CHITTOOR,2012,Kharif,Jowar,41.0,597.57,831.4
338,338,29707,6244abc815052cfb22ef7248,Chhattisgarh,BASTAR,2012,Whole Year,Coconut,11.0,NA,NA
339,339,29774,6244abc815052cfb22ef728b,Chhattisgarh,BIJAPUR,2012,Whole Year,Coconut,21.0,NA,NA
340,340,29786,6244abc815052cfb22ef7297,Chhattisgarh,BILASPUR,2012,Kharif,Jute,78.0,NA,NA
341,341,29837,6244abc815052cfb22ef72ca,Chhattisgarh,DANTEWADA,2012,Rabi,Other  Rabi pulses,1.0,3.0,1.0
342,342,29838,6244abc815052cfb22ef72cb,Chhattisgarh,DANTEWADA,2012,Rabi,Peas & beans (Pulses),1.0,2.0,NA
343,343,29844,6244abc815052cfb22ef72d1,Chhattisgarh,DANTEWADA,2012,Whole Year,Coconut,1.0,NA,NA
344,344,29884,6244abc815052cfb22ef72f9,Chhattisgarh,DHAMTARI,2012,Whole Year,Sannhamp,1.0,1.0,1.0
345,345,30062,6244abc815052cfb22ef73ab,Chhattisgarh,KABIRDHAM,2012,Whole Year,Banana,23.0,1376.0,549.0
346,346,30118,6244abc815052cfb22ef73e3,Chhattisgarh,KONDAGAON,2012,Kharif,Soyabean,1.0,4.0,4.0
347,347,30131,6244abc815052cfb22ef73f0,Chhattisgarh,KONDAGAON,2012,Whole Year,Coconut,65.0,NA,NA
348,348,30146,6244abc815052cfb22ef73ff,Chhattisgarh,KORBA,2012,Kharif,Jute,47.0,NA,NA
349,349,30170,6244abc815052cfb22ef7417,Chhattisgarh,KORBA,2012,Whole Year,Banana,3.0,90.0,76.0
350,350,30187,6244abc815052cfb22ef7428,Chhattisgarh,KOREA,2012,Kharif,Other Kharif pulses,177.0,NA,NA
351,351,30192,6244abc815052cfb22ef742d,Chhattisgarh,KOREA,2012,Kharif,Soyabean,1.0,3.0,3.5
352,352,30199,6244abc815052cfb22ef7434,Chhattisgarh,KOREA,2012,Rabi,Other  Rabi pulses,49.0,158.0,NA
353,353,30237,6244abc815052cfb22ef745a,Chhattisgarh,MAHASAMUND,2012,Rabi,Safflower,1.0,NA,NA
354,354,30240,6244abc815052cfb22ef745d,Chhattisgarh,MAHASAMUND,2012,Whole Year,Banana,9.0,374.83,175.5
355,355,30254,6244abc815052cfb22ef746b,Chhattisgarh,MUNGELI,2012,Kharif,Jute,38.0,NA,NA
356,356,30296,6244abc815052cfb22ef7495,Chhattisgarh,NARAYANPUR,2012,Rabi,Other  Rabi pulses,21.0,18.0,NA
357,357,30301,6244abc815052cfb22ef749a,Chhattisgarh,NARAYANPUR,2012,Whole Year,Coriander,1.0,3.0,3.6
358,358,30383,6244abc815052cfb22ef74ec,Chhattisgarh,RAJNANDGAON,2012,Kharif,Niger seed,1.0,25.25,10.5
359,359,30432,6244abc815052cfb22ef751d,Chhattisgarh,SUKMA,2012,Rabi,Gram,1.0,1.0,1.0
360,360,30435,6244abc815052cfb22ef7520,Chhattisgarh,SUKMA,2012,Rabi,Other  Rabi pulses,2.0,5.5,NA
361,361,30439,6244abc815052cfb22ef7524,Chhattisgarh,SUKMA,2012,Whole Year,Coconut,2.0,NA,NA
362,362,30442,6244abc815052cfb22ef7527,Chhattisgarh,SUKMA,2012,Whole Year,Sannhamp,1.0,1.0,1.0
363,363,30450,6244abc815052cfb22ef752f,Chhattisgarh,SURAJPUR,2012,Kharif,Jute,5.0,NA,NA
364,364,30469,6244abc815052cfb22ef7542,Chhattisgarh,SURAJPUR,2012,Rabi,Other  Rabi pulses,79.0,54.0,NA
365,365,30488,6244abc815052cfb22ef7555,Chhattisgarh,SURGUJA,2012,Kharif,Jute,21.0,NA,NA
366,366,30902,6244abc815052cfb22ef76f3,Gujarat,NAVSARI,2012,Kharif,Groundnut,100.0,100.0,100.0
367,367,30943,6244abc815052cfb22ef771c,Gujarat,PANCH MAHALS,2012,Rabi,Tobacco,100.0,1300.0,1300.0
368,368,31162,6244abc815052cfb22ef77f7,Haryana,AMBALA,2012,Kharif,Bajra,485.0,NA,NA
369,369,31163,6244abc815052cfb22ef77f8,Haryana,AMBALA,2012,Kharif,Cotton(lint),4.0,NA,NA
370,370,31164,6244abc815052cfb22ef77f9,Haryana,AMBALA,2012,Kharif,Dry ginger,3.0,NA,NA
371,371,31165,6244abc815052cfb22ef77fa,Haryana,AMBALA,2012,Kharif,Horse-gram,2.0,NA,NA
372,372,31170,6244abc815052cfb22ef77ff,Haryana,AMBALA,2012,Rabi,Barley,20.0,NA,NA
373,373,31171,6244abc815052cfb22ef7800,Haryana,AMBALA,2012,Rabi,Gram,44.0,NA,NA
374,374,31187,6244abc815052cfb22ef7810,Haryana,BHIWANI,2012,Kharif,Maize,74.0,NA,NA
375,375,31195,6244abc815052cfb22ef7818,Haryana,BHIWANI,2012,Rabi,Masoor,1.0,NA,NA
376,376,31204,6244abc815052cfb22ef7821,Haryana,FARIDABAD,2012,Kharif,Cotton(lint),122.0,NA,NA
377,377,31208,6244abc815052cfb22ef7825,Haryana,FARIDABAD,2012,Kharif,Urad,2.0,NA,NA
378,378,31209,6244abc815052cfb22ef7826,Haryana,FARIDABAD,2012,Rabi,Barley,302.0,3000.0,3000.0
379,379,31210,6244abc815052cfb22ef7827,Haryana,FARIDABAD,2012,Rabi,Gram,14.0,NA,NA
380,380,31219,6244abc815052cfb22ef7830,Haryana,FATEHABAD,2012,Kharif,Maize,6.0,NA,NA
381,381,31234,6244abc815052cfb22ef783f,Haryana,FATEHABAD,2012,Whole Year,Sugarcane,97.0,76500.0,76500.0
382,382,31237,6244abc815052cfb22ef7842,Haryana,GURGAON,2012,Kharif,Cotton(lint),181.0,NA,NA
383,383,31247,6244abc815052cfb22ef784c,Haryana,GURGAON,2012,Whole Year,Sugarcane,68.0,NA,NA
384,384,31254,6244abc815052cfb22ef7853,Haryana,HISAR,2012,Kharif,Maize,24.0,NA,NA
385,385,31272,6244abc815052cfb22ef7865,Haryana,JHAJJAR,2012,Kharif,Maize,190.0,NA,NA
386,386,31288,6244abc815052cfb22ef7875,Haryana,JIND,2012,Kharif,Jowar,81.0,NA,NA
387,387,31294,6244abc815052cfb22ef787b,Haryana,JIND,2012,Rabi,Gram,48.0,NA,NA
388,388,31305,6244abc815052cfb22ef7886,Haryana,KAITHAL,2012,Kharif,Dry ginger,2.0,NA,NA
389,389,31306,6244abc815052cfb22ef7887,Haryana,KAITHAL,2012,Kharif,Maize,9.0,NA,NA
390,390,31311,6244abc815052cfb22ef788c,Haryana,KAITHAL,2012,Rabi,Barley,14.0,NA,NA
391,391,31312,6244abc815052cfb22ef788d,Haryana,KAITHAL,2012,Rabi,Gram,133.0,NA,NA
392,392,31326,6244abc815052cfb22ef789b,Haryana,KARNAL,2012,Kharif,Cotton(lint),14.0,NA,NA
393,393,31327,6244abc815052cfb22ef789c,Haryana,KARNAL,2012,Kharif,Maize,215.0,1733.33,1733.33
394,394,31332,6244abc815052cfb22ef78a1,Haryana,KARNAL,2012,Rabi,Barley,28.0,NA,NA
395,395,31333,6244abc815052cfb22ef78a2,Haryana,KARNAL,2012,Rabi,Gram,97.0,1000.0,1000.0
396,396,31348,6244abc815052cfb22ef78b1,Haryana,KURUKSHETRA,2012,Kharif,Bajra,5.0,NA,NA
397,397,31349,6244abc815052cfb22ef78b2,Haryana,KURUKSHETRA,2012,Kharif,Cotton(lint),2.0,NA,NA
398,398,31350,6244abc815052cfb22ef78b3,Haryana,KURUKSHETRA,2012,Kharif,Jowar,12.0,NA,NA
399,399,31351,6244abc815052cfb22ef78b4,Haryana,KURUKSHETRA,2012,Kharif,Maize,329.0,1600.0,1600.0
400,400,31353,6244abc815052cfb22ef78b6,Haryana,KURUKSHETRA,2012,Kharif,other oilseeds,53.0,NA,NA
401,401,31357,6244abc815052cfb22ef78ba,Haryana,KURUKSHETRA,2012,Rabi,Barley,1.0,NA,NA
402,402,31358,6244abc815052cfb22ef78bb,Haryana,KURUKSHETRA,2012,Rabi,Gram,74.0,NA,NA
403,403,31365,6244abc815052cfb22ef78c2,Haryana,KURUKSHETRA,2012,Whole Year,Garlic,4.0,NA,NA
404,404,31376,6244abc815052cfb22ef78cd,Haryana,MAHENDRAGARH,2012,Kharif,Jowar,222.0,NA,NA
405,405,31385,6244abc815052cfb22ef78d6,Haryana,MEWAT,2012,Kharif,Cotton(lint),79.0,NA,NA
406,406,31393,6244abc815052cfb22ef78de,Haryana,MEWAT,2012,Rabi,Gram,286.0,1000.0,1000.0
407,407,31403,6244abc815052cfb22ef78e8,Haryana,PALWAL,2012,Kharif,Maize,44.0,200.0,200.0
408,408,31409,6244abc815052cfb22ef78ee,Haryana,PALWAL,2012,Rabi,Gram,1.0,NA,NA
409,409,31416,6244abc815052cfb22ef78f5,Haryana,PANCHKULA,2012,Kharif,Dry ginger,62.0,100.0,100.0
410,410,31423,6244abc815052cfb22ef78fc,Haryana,PANCHKULA,2012,Rabi,Barley,36.0,NA,NA
411,411,31424,6244abc815052cfb22ef78fd,Haryana,PANCHKULA,2012,Rabi,Gram,139.0,1000.0,1000.0
412,412,31436,6244abc815052cfb22ef7909,Haryana,PANCHKULA,2012,Whole Year,Tobacco,11.0,NA,NA
413,413,31439,6244abc815052cfb22ef790c,Haryana,PANIPAT,2012,Kharif,Bajra,401.0,2000.0,2000.0
414,414,31440,6244abc815052cfb22ef790d,Haryana,PANIPAT,2012,Kharif,Cotton(lint),66.0,NA,NA
415,415,31441,6244abc815052cfb22ef790e,Haryana,PANIPAT,2012,Kharif,Maize,8.0,NA,NA
416,416,31443,6244abc815052cfb22ef7910,Haryana,PANIPAT,2012,Kharif,Sesamum,2.0,NA,NA
417,417,31444,6244abc815052cfb22ef7911,Haryana,PANIPAT,2012,Rabi,Barley,49.0,NA,NA
418,418,31445,6244abc815052cfb22ef7912,Haryana,PANIPAT,2012,Rabi,Gram,11.0,NA,NA
419,419,31463,6244abc815052cfb22ef7924,Haryana,REWARI,2012,Kharif,Jowar,264.0,875.0,875.0
420,420,31468,6244abc815052cfb22ef7929,Haryana,REWARI,2012,Rabi,Gram,28.0,NA,NA
421,421,31474,6244abc815052cfb22ef792f,Haryana,REWARI,2012,Whole Year,Sugarcane,29.0,NA,NA
422,422,31496,6244abc815052cfb22ef7945,Haryana,SIRSA,2012,Kharif,Maize,1.0,NA,NA
423,423,31506,6244abc815052cfb22ef794f,Haryana,SIRSA,2012,Whole Year,Dry chillies,4.0,266.67,266.67
424,424,31510,6244abc815052cfb22ef7953,Haryana,SIRSA,2012,Whole Year,Sugarcane,117.0,NA,NA
425,425,31519,6244abc815052cfb22ef795c,Haryana,SONIPAT,2012,Kharif,Sesamum,4.0,NA,NA
426,426,31520,6244abc815052cfb22ef795d,Haryana,SONIPAT,2012,Rabi,Barley,176.0,NA,NA
427,427,31538,6244abc815052cfb22ef796f,Haryana,YAMUNANAGAR,2012,Rabi,Barley,5.0,NA,NA
428,428,31539,6244abc815052cfb22ef7970,Haryana,YAMUNANAGAR,2012,Rabi,Gram,118.0,NA,NA
429,429,31564,6244abc815052cfb22ef7989,Karnataka,BAGALKOT,2012,Kharif,Small millets,1.0,14.0,14.0
430,430,31658,6244abc815052cfb22ef79e7,Karnataka,BELGAUM,2012,Kharif,Rapeseed &Mustard,1.0,43.0,72.0
431,431,31780,6244abc815052cfb22ef7a61,Karnataka,BENGALURU URBAN,2012,Rabi,Linseed,2.0,1.0,NA
432,432,31782,6244abc815052cfb22ef7a63,Karnataka,BENGALURU URBAN,2012,Rabi,Moong(Green Gram),2.0,1.0,NA
433,433,32885,6244abc815052cfb22ef7eb2,Kerala,ALAPPUZHA,2012,Whole Year,Cowpea(Lobia),2.0,NA,NA
434,434,32888,6244abc815052cfb22ef7eb5,Kerala,ALAPPUZHA,2012,Whole Year,Jack Fruit,2199.0,NA,NA
435,435,32890,6244abc815052cfb22ef7eb7,Kerala,ALAPPUZHA,2012,Whole Year,Moong(Green Gram),33.0,NA,NA
436,436,32893,6244abc815052cfb22ef7eba,Kerala,ALAPPUZHA,2012,Whole Year,Pump Kin,30.0,NA,NA
